r_0001_forward	1.000000 (R)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YDL174C:YEL039C	forward	0.000000	1000.000000	mitochondrion
r_0001_forward	1.000000 (R)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YDL174C:YJR048W	forward	0.000000	1000.000000	mitochondrion
r_0001_forward	1.000000 (R)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YEL039C:YEL071W	forward	0.000000	1000.000000	mitochondrion
r_0001_forward	1.000000 (R)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YEL071W:YJR048W	forward	0.000000	1000.000000	mitochondrion
r_0002_forward	1.000000 (R)-lactate [mitochondrion] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [mitochondrion]	YDL178W:YEL039C	forward	0.000000	1000.000000	mitochondrion
r_0002_forward	1.000000 (R)-lactate [mitochondrion] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [mitochondrion]	YDL178W:YJR048W	forward	0.000000	1000.000000	mitochondrion
r_0003_forward	1.000000 (R,R)-2,3-butanediol [cytoplasm] + 1.000000 NAD [cytoplasm]	1.000000 (R)-acetoin [cytoplasm] + 1.000000 H+ [cytoplasm] + 1.000000 NADH [cytoplasm]	YAL060W	forward	-1000.000000	1000.000000	cytoplasm
r_0003_reverse	1.000000 (R)-acetoin [cytoplasm] + 1.000000 H+ [cytoplasm] + 1.000000 NADH [cytoplasm]	1.000000 (R,R)-2,3-butanediol [cytoplasm] + 1.000000 NAD [cytoplasm]	YAL060W	reverse	0.000000	1000.000000	cytoplasm
r_0004_forward	1.000000 (S)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YEL039C:YML054C	forward	0.000000	1000.000000	mitochondrion
r_0004_forward	1.000000 (S)-lactate [cytoplasm] + 2.000000 ferricytochrome c [mitochondrion]	2.000000 ferrocytochrome c [mitochondrion] + 1.000000 pyruvate [cytoplasm]	YJR048W:YML054C	forward	0.000000	1000.000000	mitochondrion
r_0005_forward	1.000000 UDP-D-glucose [cytoplasm]	1.000000 (1->3)-beta-D-glucan [cell envelope] + 1.000000 H+ [cytoplasm] + 1.000000 UDP [cytoplasm]	YGR032W	forward	0.000000	1000.000000	cell envelope
